Time,MSD
3.637274549098196363e+00,1.049999002727728557e-11
3.647294589178356361e+00,1.049999039665037109e-11
3.657314629258516803e+00,1.049999075234249189e-11
3.667334669338677244e+00,1.049999109486036880e-11
3.677354709418837686e+00,1.049999142469194953e-11
3.687374749498997684e+00,1.049999174230711789e-11
3.697394789579158125e+00,1.049999204815834815e-11
3.707414829659318567e+00,1.049999234268135607e-11
3.717434869739479009e+00,1.049999262629572095e-11
3.727454909819639006e+00,1.049999289940548174e-11
3.737474949899799448e+00,1.049999316239971059e-11
3.747494989979959890e+00,1.049999341565306863e-11
3.757515030060119887e+00,1.049999365952634393e-11
3.767535070140280329e+00,1.049999389436695718e-11
3.777555110220440771e+00,1.049999412050946580e-11
3.787575150300601212e+00,1.049999433827603077e-11
3.797595190380761210e+00,1.049999454797688361e-11
3.807615230460921651e+00,1.049999474991076414e-11
3.817635270541082093e+00,1.049999494436535028e-11
3.827655310621242535e+00,1.049999513161766028e-11
3.837675350701402532e+00,1.049999531193445667e-11
3.847695390781562974e+00,1.049999548557261940e-11
3.857715430861723416e+00,1.049999565277951104e-11
3.867735470941883413e+00,1.049999581379333859e-11
3.877755511022043855e+00,1.049999596884348149e-11
3.887775551102204297e+00,1.049999611815082445e-11
3.897795591182364738e+00,1.049999626192806918e-11
3.907815631262524736e+00,1.049999640038004631e-11
3.917835671342685178e+00,1.049999653370398993e-11
3.927855711422845619e+00,1.049999666208983815e-11
3.937875751503006061e+00,1.049999678572048677e-11
3.947895791583166059e+00,1.049999690477206222e-11
3.957915831663326500e+00,1.049999701941416402e-11
3.967935871743486942e+00,1.049999712981011347e-11
3.977955911823646939e+00,1.049999723611717991e-11
3.987975951903807381e+00,1.049999733848680847e-11
3.997995991983967823e+00,1.049999743706483820e-11
4.008016032064127820e+00,1.049999753199169917e-11
4.018036072144288262e+00,1.049999762340262733e-11
4.028056112224448704e+00,1.049999771142784870e-11
4.038076152304609145e+00,1.049999779619275869e-11
4.048096192384769587e+00,1.049999787781811920e-11
4.058116232464930029e+00,1.049999795642021212e-11
4.068136272545089582e+00,1.049999803211101380e-11
4.078156312625250024e+00,1.049999810499835336e-11
4.088176352705410466e+00,1.049999817518606621e-11
4.098196392785570907e+00,1.049999824277414426e-11
4.108216432865731349e+00,1.049999830785887167e-11
4.118236472945891791e+00,1.049999837053296858e-11
4.128256513026052232e+00,1.049999843088572205e-11
