Time,MSD
2.852852852852852727e+00,1.499999762149234762e-12
2.862862862862862734e+00,1.499999774852122625e-12
2.872872872872872740e+00,1.499999786876587888e-12
2.882882882882882747e+00,1.499999798258862920e-12
2.892892892892892753e+00,1.499999809033245222e-12
2.902902902902902760e+00,1.499999819232200421e-12
2.912912912912912766e+00,1.499999828886460216e-12
2.922922922922922773e+00,1.499999838025115677e-12
2.932932932932932779e+00,1.499999846675702870e-12
2.942942942942942786e+00,1.499999854864288487e-12
2.952952952952952792e+00,1.499999862615546783e-12
2.962962962962962798e+00,1.499999869952833697e-12
2.972972972972972805e+00,1.499999876898258537e-12
2.982982982982982811e+00,1.499999883472749015e-12
2.992992992992992818e+00,1.499999889696116065e-12
3.003003003003002824e+00,1.499999895587112008e-12
3.013013013013012831e+00,1.499999901163487706e-12
3.023023023023022837e+00,1.499999906442046071e-12
3.033033033033032844e+00,1.499999911438692559e-12
3.043043043043042850e+00,1.499999916168483635e-12
3.053053053053052857e+00,1.499999920645670594e-12
3.063063063063062863e+00,1.499999924883744599e-12
3.073073073073072869e+00,1.499999928895476058e-12
3.083083083083082876e+00,1.499999932692952996e-12
3.093093093093092882e+00,1.499999936287618213e-12
3.103103103103102889e+00,1.499999939690303413e-12
3.113113113113112895e+00,1.499999942911261313e-12
3.123123123123122902e+00,1.499999945960197756e-12
3.133133133133132908e+00,1.499999948846299576e-12
3.143143143143142915e+00,1.499999951578263680e-12
3.153153153153152921e+00,1.499999954164321888e-12
3.163163163163162928e+00,1.499999956612266380e-12
3.173173173173172934e+00,1.499999958929473723e-12
3.183183183183182940e+00,1.499999961122925881e-12
3.193193193193192947e+00,1.499999963199232421e-12
3.203203203203202953e+00,1.499999965164649907e-12
3.213213213213213404e+00,1.499999967025100274e-12
3.223223223223223410e+00,1.499999968786189810e-12
3.233233233233233417e+00,1.499999970453224509e-12
3.243243243243243423e+00,1.499999972031228239e-12
3.253253253253253430e+00,1.499999973524955675e-12
3.263263263263263436e+00,1.499999974938907437e-12
3.273273273273273443e+00,1.499999976277344435e-12
3.283283283283283449e+00,1.499999977544299376e-12
3.293293293293293456e+00,1.499999978743590297e-12
3.303303303303303462e+00,1.499999979878830661e-12
3.313313313313313468e+00,1.499999980953441472e-12
3.323323323323323475e+00,1.499999981970660166e-12
3.333333333333333481e+00,1.499999982933552723e-12
3.343343343343343488e+00,1.499999983845019930e-12
3.353353353353353494e+00,1.499999984707808487e-12
3.363363363363363501e+00,1.499999985524517874e-12
3.373373373373373507e+00,1.499999986297609639e-12
3.383383383383383514e+00,1.499999987029412651e-12
3.393393393393393520e+00,1.499999987722132389e-12
3.403403403403403527e+00,1.499999988377856192e-12
3.413413413413413533e+00,1.499999988998559720e-12
3.423423423423423539e+00,1.499999989586113218e-12
3.433433433433433546e+00,1.499999990142287368e-12
3.443443443443443552e+00,1.499999990668757738e-12
3.453453453453453559e+00,1.499999991167111237e-12
3.463463463463463565e+00,1.499999991638848948e-12
3.473473473473473572e+00,1.499999992085392788e-12
3.483483483483483578e+00,1.499999992508087938e-12
3.493493493493493585e+00,1.499999992908208287e-12
3.503503503503503591e+00,1.499999993286959264e-12
3.513513513513513598e+00,1.499999993645482485e-12
3.523523523523523604e+00,1.499999993984857969e-12
3.533533533533533610e+00,1.499999994306108585e-12
3.543543543543543617e+00,1.499999994610202069e-12
3.553553553553553623e+00,1.499999994898054662e-12
3.563563563563563630e+00,1.499999995170534337e-12
3.573573573573573636e+00,1.499999995428461208e-12
3.583583583583583643e+00,1.499999995672613380e-12
3.593593593593593649e+00,1.499999995903725947e-12
3.603603603603603656e+00,1.499999996122495630e-12
3.613613613613613662e+00,1.499999996329581387e-12
3.623623623623623669e+00,1.499999996525607238e-12
3.633633633633633675e+00,1.499999996711164085e-12
3.643643643643643681e+00,1.499999996886810920e-12
3.653653653653653688e+00,1.499999997053076848e-12
3.663663663663663694e+00,1.499999997210463106e-12
3.673673673673673701e+00,1.499999997359443868e-12
3.683683683683683707e+00,1.499999997500467863e-12
3.693693693693693714e+00,1.499999997633960394e-12
3.703703703703703720e+00,1.499999997760323340e-12
3.713713713713713727e+00,1.499999997879937776e-12
3.723723723723723733e+00,1.499999997993163979e-12
3.733733733733733740e+00,1.499999998100342838e-12
3.743743743743743746e+00,1.499999998201797873e-12
3.753753753753753752e+00,1.499999998297834430e-12
3.763763763763763759e+00,1.499999998388741903e-12
3.773773773773773765e+00,1.499999998474794334e-12
3.783783783783783772e+00,1.499999998556251025e-12
3.793793793793793778e+00,1.499999998633357143e-12
3.803803803803803785e+00,1.499999998706345331e-12
3.813813813813813791e+00,1.499999998775435712e-12
3.823823823823823798e+00,1.499999998840836093e-12
3.833833833833833804e+00,1.499999998902743373e-12
3.843843843843843811e+00,1.499999998961344555e-12
3.853853853853853817e+00,1.499999999016816143e-12
3.863863863863863823e+00,1.499999999069324946e-12
3.873873873873873830e+00,1.499999999119029494e-12
3.883883883883883836e+00,1.499999999166079431e-12
3.893893893893893843e+00,1.499999999210616523e-12
3.903903903903903849e+00,1.499999999252775067e-12
3.913913913913913856e+00,1.499999999292682291e-12
3.923923923923923862e+00,1.499999999330457949e-12
3.933933933933933869e+00,1.499999999366216143e-12
3.943943943943943875e+00,1.499999999400064713e-12
3.953953953953953881e+00,1.499999999432105441e-12
3.963963963963963888e+00,1.499999999462434859e-12
3.973973973973973894e+00,1.499999999491144650e-12
3.983983983983983901e+00,1.499999999518321047e-12
3.993993993993993907e+00,1.499999999544046243e-12
